Araç Markası,Araç Yorumları
mercedes-yorumlari,"
Mercedes kalite ve güvendir.
"
mercedes-yorumlari,"
eksiksiz bir araç almak isteyenler var ise kesinlikle tercih etmeli bir eksik göremedim
"
mercedes-yorumlari,"
Renault kökenli bir araç olmuş.Tasarımı ve teknolojileri arkasına gizlemiş.
"
mercedes-yorumlari,"
Yeni E serisi olmuş.Hemde ne olmuş!Hem donanımı hem sürüşü hem kalitesi.
"
mercedes-yorumlari,"
Rüyamızda alırız anca biz bu arabayı
"
mercedes-yorumlari,"
Jip tarzında uzaktan benzemeyen araç
"
mercedes-yorumlari,"
Küçücük inanılmaz kötü rahatsız araç ile 9 saat seyahat ettik!
"
mercedes-yorumlari,"
Arabanın ne olduğu belli değil adam akllı bilgii yok
"
mercedes-yorumlari,"
Aracın içerisinde küçük ve önemli ayrıntıların eksik olduğunu gördüm.böyle bir ayrıntının geniş bir aramada yanlış yapılması çok garip
"
mercedes-yorumlari,"
Aracın içerisinde küçük ve önemli ayrıntıların eksik olduğunu gördüm.böyle bir ayrıntının geniş bir aramada yanlış yapılması çok garip
 "
mercedes-yorumlari,"
Arabanın görüş açıları tamamen bir rezalet test sürüşü yaparsanız sağ arka köşeye bakmanızı rica ediyorum.
"
mercedes-yorumlari,"
Hem kalabalık aileler için hem de iş için kullanılabilecek bir araç.
"
mercedes-yorumlari,"
Bence bu mercedes hiç bir işe yaramaz BMW nin araçları daha iyi
"
mercedes-yorumlari,"
Aracın tek kusuru bagaj hacminin biraz küçük olması yoksa güvenlik düzeyi,donanımı,malzeme kalitesi ve teknolojinin yansıtılmasıyla Mercedes severler için vazgeçilmez bir araç.
"
mercedes-yorumlari,"
Yakıt tüketimi normal , kaliteli bir araç . Mercedes severler için güzel bir araç
"
mercedes-yorumlari,"
Güzel görünümlü araç
"
mercedes-yorumlari,"
böyle bir arabaya ancak rüyamızda bineriz Kerim Yaman
"
mercedes-yorumlari,"
Arabamdan cok memnunum çok kaliteli ve konforlu. Opsiyonları eklettikçe aldığınız zevk daha çok artacaktır hiç pişman olmazsınız.
"
mercedes-yorumlari,"
Aracın içinde rahatlığa da önem veriyorsanız mercedes derim.Her açıdan daha üstün bir otomobil.Yol tutuş,sürüş kalitesi ve keyfi,genel his rahatlık...Aracı test edin anlarsınız farkı.
"
mercedes-yorumlari,"
Muhtesem donanim, surus kalitesi, teknik ozellikleri en ust seviyede...
"
mercedes-yorumlari,"
Geniş yaşam alanı ile iç mekandaki algı tam bir mercedes kalitesinin yansıması. Bagaj hacmi bu boyutlarda bir model için küçük. Sunulan güvenlik donanımları da üst düzeyde. Süspansiyon konforu ve performanslı motoru uzun yolculuklar için ideal hale geliyor. Ancak ortalama 14 litrelik yakıt tüketimni bu konfor için göze almanız gerekecek.
"
mercedes-yorumlari,"
3 tane almayı düşünüyoruz, fiyatıda özelliklerine göre çok uygun geldi. garajdan bir kaç arabayı çıkartıp yerine farklı 3 renk alacağım.
"
mercedes-yorumlari,"
Büyük aile aracıdır tasarımıda güzel olmamış
"
mercedes-yorumlari,"
Tasarım harikası bir araba iç tasarımı harkulade ama arabanın arka tasarımı biraz tuhaf olmuş
"
mercedes-yorumlari,"
Ticari araçlar için bir numara bir araç ama bu arabayı alacak adam işi çok iyi olması lazım.
"
mercedes-yorumlari,"
Araba lumuzin gibi maşallah ama gel gelelim içine 2 kişi bine biliyon
"
mercedes-yorumlari,"
Aile aracı yani benim param olsa ve çocuklarım fazla olsa ben bu arabayı alırım çünkü geniş ferah güzel bir araç
"
mercedes-yorumlari,"
Ön tasarımı harkulade ama arka tasarım için aynısını diyemem
"
mercedes-yorumlari,"
Tasarımı kötü olup işlevi iyi olan bir araç
"
mercedes-yorumlari,"
90 lı mercedes serilerne benziyor ama çok iyi bir tasarım olmuş
"
mercedes-yorumlari,"
çok güzel olmuş arabadır. umarım seri üretim modeli bmw 4 serisi örneğinde olduğu gibi konseptten çok farklı olmaz.
"
mercedes-yorumlari,"
spotif bir aile arabası ve tasarımıda çok hoş
"
mercedes-yorumlari,"
C serisinin suv tarzına uyarlanmış hali. aslında tam da suv değil crossover tarzı bir şey. Eskiden mercedes denilince ağırlığı olan araçlar aklımıza gelirdi. sadece bana mı öyle geliyor bilmiyorum ama yeni e sınıfı eski yuvarlak farlı modelini aratıyor.
"
mercedes-yorumlari,"
Arka camı gereğinden fazla dardır ve yeterli görüş açısını verememektedir.
"
mercedes-yorumlari,"
Aile arbası olup tasarımı hiç iyi olmayan araç harcadığı yakıtta çok fazla
"
mercedes-yorumlari,"
bir kaç gün önce beni kaza yapmaktan kurtaran araba. mercedes'in anlata anlata bitiremediği otomatik fren sistemi gerçekten çalışıyor.
"
mercedes-yorumlari,"
Arabanın maşallahı var abi dağ bayır arazi dinlemeden geçiyor. Çok iyi bir araba bence
"
mercedes-yorumlari,"
Kısacası uçak gibi bir araç genelde orta yaşlı insanlar kullanır bunu pek genç işi deil tasarımı genç işi deil bi kere
"
mercedes-yorumlari,"
Tam genç arabası hız konfor tasarım güzellik herşey var arabada ama binmek için zengin olmak lazım aldık diyelim yakıt parası nasıl yetiştircez.
"
mercedes-yorumlari,"
Tam bir makam araçı olacak araba asaletli
"
mercedes-yorumlari,"
Koltukları, şehirler arası yolculuklarda bel fıtığı, boyun fıtığı veya kalça çıkığı yapabilecek ölçüde ergonomi harikasıdır.
"
mercedes-yorumlari,"
Ticari bir araç güzel ama herkez çok titrediğiden şikayetci
"
mercedes-yorumlari,"
Tasarım olarak son derece güzel bir arabadır. içine oturduğunuzda mercedese bindiğinizi size hissettirir. yol tutuş konusunda aynı şeyi söyleyemeyeceğim.
"
mercedes-yorumlari,"
Tam bir zengin arabası hem sade hem sportif bence çok iyi bir araç bende zengin olsaydım bende alırdım yani
"
mercedes-yorumlari,"
Tasarımı çok hoş ve sade bir araç
"
mercedes-yorumlari,"
Araçla ilgili bi sürü ıvır zıvır deneyimlerini bi kenara bırakarak araç hakkında yapacagım en önemli ve tek yorum, araba'da herşey var bi bardaklık yok
"
mercedes-yorumlari,"
Ön far ve ızgara dizaynı hoşuma gitmiyor, onun dışında bence muhteşem olmuş. türkiye'ye 1.6 motorlu gelirse yollarda sıkça görürüz, gözümüz gönlümüz açılır. bmw 4 serisini ve audi a5i dizayn olarak ezer.
"
mercedes-yorumlari,"
Motoru iyidir, yol tutuşu iyidir, mercedes'in know-how'ını taşır ancak şu arka süspansiyonu çok sabittir, yoldaki titreşimi tamamen yolcuya kadar iletir, azer bülbül'e bağlayabilirsiniz, rezonansa sokabilir.
"
mercedes-yorumlari,"
Hayatımın bir döneminde kaç model olursa olsun binmeden ölürsem gözümün açık gideceği araba.
"
mercedes-yorumlari,"
Bir jip modeli tasarımı ve genişliği güzel bir araç. Tam bir hayalimdeki bir araç arazlerde gezerken sıkıntı olmayacak bir araç.
"
mercedes-yorumlari,"
bmw 'den emaneten alınıp mercedes iskeleti üzerine konmuş gibi duran araba. duruşuyla kendisi dahi aslında bir yanlışlık olduğunu bilircesine bakar bize.
"
mercedes-yorumlari,"
Eskisine göre daha az güç üreten kasasını 96 model tofaş şahin'imle havada karada geçe bileceğim otomobil.
"
mercedes-yorumlari,"
Tasarımı iğrenç olan ve bayanların kullanacağı bir araç ama böle tasarımı iyi olmayan aracıda kullanacaklarını zannetmiyorum
"
mg-yorumlari,"
çok güzel bir araç fiyat performans açısından mantıklı.
"
mg-yorumlari,"
Araç güzel fakat Türkiye'de bir reklam algısı var.
Güzel tanıtım iyi bir reklam aracı çok satılan bir konsepte götürür.
Ben bir satış danışmanı olarak fikrim şu turk halkı gösterisi adından bahsedilmesini sever.bu sebeple aracın hangi ülke malı olduğunun falan hiç önemi yok.bir iki güzel ilde iyi bir markanın yanında bayii alınacak arac harika ben 1.0 luxury modeline bindim mükemmel .dediğim gibi sadece tanıtım zayıf.tesekkurler MG ailesi
"
mg-yorumlari,"
Merhaba ben Mg dijital asistanıyım. Mg hakkındaki yorumlarınızı Paylaştığınız için teşekkürler. Yorumlarınız Mg’yi iyileştiriyor.
"
mg-yorumlari,"
Araba miss gibi ama bir arkadaşın yazdığı gibi euroncaptan üç yıldız alması kötü olmuş. Mg den bunu beklemezdim.
"
mg-yorumlari,"
Çarpışma testinden nasıl 3 yıldız almış. Clio bile 5 yıldız
"
mg-yorumlari,"
servis, yedek parça durumu hakkında bilgisi olan var mı?
"
mg-yorumlari,"
Elektrikli araçlar güzel ama 200 bin km geçtikten sonra batarya ömrü bitiyor ve yeni batarya çok pahalı 200 bin lira kadar...
"
mg-yorumlari,"
Diğer SUV araçlara göre hem uygun hem malzemesi kaliteli hem de yakıtı tasarruflu.
"
mg-yorumlari,"
fiyat 7.099 yanlış galiba
"
mg-yorumlari,"
araç çok güzel ve fiyat performansı bır araç
"
mg-yorumlari,"
diğer suv araçlara göre araç uygun fiyatlı
"
mg-yorumlari,"
Ben Erzurum da yaşıyorum. bu aracı alsam nerede şarj edecem?
"
mg-yorumlari,"
Bu araç güzelmiş
"
mini-yorumlari,"
Çok yakıyormuş en çok bundan bahsediliyor bilemedim ekonomik değil
"
mini-yorumlari,"
Dizel 2000 motor müthiş yağ eksiltiyor bu normal midir ,, yorum rica edebilirmiyim ,,
"
mini-yorumlari,"
Sıra dışı, mükemmel.
"
mini-yorumlari,"
modelleri hep aynı
"
mini-yorumlari,"
umarım bi gün bende alabilirim
"
mini-yorumlari,"
çok tatlı bir araç almak isterim
"
mini-yorumlari,"
mini diye ufak tefek zannedilmemeli yoldan geçerken heybetli duruyor
"
mini-yorumlari,"
araba çok kullanışlı üstü açık olan arabalarda zor bir durum ama cabrio çok güzel
"
mini-yorumlari,"
clubman hem geniş hem de fiyatı çok uygun
"
mini-yorumlari,"
Nihayet aldim ve aşık oldum ??
"
mini-yorumlari,"
Mını bir yaşam tarzı yakıt yüksek servis maliyetli parça pahalı ama benim tek bineceğim araba aldım biniyorum ve çok mutluyum kapılarını kitledikten sonra eve girinceye kadar dönüp dönüp bakıyorum
"
mini-yorumlari,"
çok alasım varda çok param yok :(
"
mini-yorumlari,"
Yakıtı yüksek 2019 12 ayda arkadaş im aldı şehir içi 8/9 litre otomatik benzinde hatta trafik olursa sahada fazla yakiyormus Borusan dan aldı
"
mini-yorumlari,"
İyi bir araba, kıvrak, basınca fırlıyor. Yakışıklı.
2018 1.5, 136 beygir benzinli ortalama 8.5 lt yakıyor.
"
mini-yorumlari,"
Slm benim çok hoşuma gidiyor dış tasarımı albenisi olan bir araç hiç kullanmadım ama almayı düşünüyorum sanzumanında arza falan verdıgını söylüyorlar kronik hastalığı çok olduğunu söylüyorlar o yüzde terettütteyim tavsiye edermisiniz
"
mini-yorumlari,"
konsolun renk degiştirme sistemine bayıldım cidden iyi
"
mini-yorumlari,"
yeni aldık aracı yeni sürmeye başladım normal yollarda hızlanması çok iyi virajlardada çok iyi .Acayip tutunuyor yoldan sapma yokk
"
mini-yorumlari,"
araba küçük olmasına ragmen herşeyi dörtdörtlük
"
mini-yorumlari,"
bu aracı oldu olası almak istedim ama millet çok yaktıgından şikayetçi arafda kalmakdan yoruldum iyice
"
mini-yorumlari,"
içi çok dar ya herşeyi iyi ama çok küçük 4 kişi zor binerr
"
mini-yorumlari,"
en kısa zamanda test edecegim
"
mini-yorumlari,"
arabanın çirkin olma ihtimali bile yokkkk
"
mini-yorumlari,"
arabanın tasarımına bayılıyorum
"
mini-yorumlari,"
araç yakıtının fazla oldugunu söylüyorlar bilgisi olan varmı
"
mini-yorumlari,"
Çok tatlı 1 yıl önce aldım seviyorum aracımı yeni modelini sabırsızlıkla bekliyorum.
"
mini-yorumlari,"
Sağlam inşaa edilmiş, pratik, günlük kullanım için son derece uygun, malzeme kalitesi premium, konforlu, sürüş dinamikleriyle sahibini mutlu etmekten öte şımartan, yolu çok sıkı tutan, refleksleri canlı güzel bir otomobildir kendisi.
"
mini-yorumlari,"
Günlük kullanım için son derece kullanışlı ve pratik ideal bir araç. Yakıt tüketimi hacmine ve ağırlığına göre ideal. Premium, çok şık ve tarz.
"
mini-yorumlari,"
Ayy harika bir araç. Hayalimde kesinlikle bir mini var.
"
mini-yorumlari,"
Aracı kullananlardan bir yorum alabilir miyim? Test sürüşü yapmadan almayacağım ama sizlerinde yorumlarını bekliyorum.
"
mini-yorumlari,"
uzun ve güzel olmuş bu modeli
"
mini-yorumlari,"
havalı küçük güzel bir araç
"
mini-yorumlari,"
havalı cool bir o kadarda tatlı bir araç tavsiye ederim
"
mini-yorumlari,"
modifiyeli araç arayanların tercihi olabilen bir araç
"
mini-yorumlari,"
tatlı hoş nazik bir araç hoşuma gitti almak istiyorum
"
mini-yorumlari,"
uygun fiyatlı mükemmel bir araç
"
mini-yorumlari,"
ideal yakıt tüketimi kullanışlı bir araç
"
mini-yorumlari,"
çok tatlı bir araç çok güzel hoşuma gitti denemek istiyorum
"
mini-yorumlari,"
Almamak ve almak arasında kaldım
"
mini-yorumlari,"
Test sürüşünde konforsuzluk yaşadınız mı
"
mini-yorumlari,"
tarz olarak konfor olarak hız olarak baya iyi bir araç tercih edilebilecek bir araç benim tercihlerimden biri bu araç
"
mini-yorumlari,"
mini cooper harika bi araba helal olsun
"
mini-yorumlari,"
minin en uygun arabası
"
mini-yorumlari,"
yakıtı fazla arabanın
"
mini-yorumlari,"
araba çok şık çok güzel duruyor tasarımı
"
mini-yorumlari,"
bayanlara göre çok ideal bi araba bence
"
mini-yorumlari,"
güçlü ve güzel bir tasarımlı araç fakat biraz pahalı bir araç ve yakıt tüketimi de fazla bir araç
"
mini-yorumlari,"
çok atik bir araba gerçekten hayran bırakıyor her şeyiyle.
"
mini-yorumlari,"
içi çok geniş ve ferah tam bir spor-aile arabası olmuş
"
mini-yorumlari,"
geniş bir yaşam alanına sahip kullanımı rahat bir araç
"
mini-yorumlari,"
ergonomik iç tasarım, standart donanımların yüksekliği ile alınabilecek bir araç tavsiye ediyorum
"
mini-yorumlari,"
sıradışı tasarımı ile tam bir klasik otomobil
"
mini-yorumlari,"
küçük, kullanışlı hoş bir şehir aracı
"
mini-yorumlari,"
muhteşem bir model hayalimdeki araba...
"
mini-yorumlari,"
muhteşem bir model hayalimdeki araba...
 "
mini-yorumlari,"
muhteşem performans ve dış görünümü ile süper bir model
"
mini-yorumlari,"
kullanımı çok rahat ve hoş bir araç
"
mini-yorumlari,"
kullanımı çok rahat ve  hoş bir araç
"
mini-yorumlari,"
Gerçekten çok güzel araba, hayran kaldım.
"
mini-yorumlari,"
Çok güzel bir bayan arabası ama fazla yakıt tüketiyor. samsun izmir arası 3 depo benzinle gittim, aynı yolu dizel araba tek depoyla gitmiş :((((
"
mini-yorumlari,"
neden hep otomatik vites
"
mini-yorumlari,"
Malzeme kalitesi ve işcilik mükemmel
"
mini-yorumlari,"
Donanımlar harika bu fiyatada almaya değer
"
mini-yorumlari,"
Donanımlar harika  bu fiyatada almaya değer
"
mini-yorumlari,"
Güçlü ve şık muhteşem bir araba
"
mini-yorumlari,"
süper bir aile-spor arabası
"
mini-yorumlari,"
yüksek fiyatlar yüzündn vazgeçiyor insanın alası gelmiyor
"
mini-yorumlari,"
cool bir araç yakında alacam inşallah
"
mini-yorumlari,"
Bmw motoru çünkü mini cooper bmw ye ait
"
mini-yorumlari,"
spor modda uçak gibi gidiyor
"
mini-yorumlari,"
Lpg takan varmı acaba bu araca
"
mini-yorumlari,"
Çok dikkat çekici güzel bir araç
"
mini-yorumlari,"
Bmw yeni nesil motoru
"
mini-yorumlari,"
Dün test sürüşündeydim gerçekten çok güzel alıcam yakında
"
mini-yorumlari,"
eşim kullanıyor daha önce bmw 320i kullanıyordu kesinlikle mutlu
"
mini-yorumlari,"
Tasarım harika ve güçlü bir araç
"
mini-yorumlari,"
Torku yüksek güçlü bir araba iyide baya
"
mini-yorumlari,"
Bu biraz daha aile işi mini gibi
"
mini-yorumlari,"
Kendisi küçük ama performansı büyük araç
"
mini-yorumlari,"
Etkileyici
"
mini-yorumlari,"
Mini ailesinin en hızlısı
"
mini-yorumlari,"
Gücü performansı yerinde bir araba
"
mini-yorumlari,"
Tatlı mini bir araba ve gerçekten çok beğenerek baktığım bir araba
"
mini-yorumlari,"
Görünüşü güzel yakışıklı bir araba performans bakımından bir sıkıntı olmayan bir araba
"
mini-yorumlari,"
Araba küçük olmasına rağmen içi geniş ve büyük motor performansı da iyi
"
mini-yorumlari,"
Araba sade ve şık güzel gözüküyot
"
mini-yorumlari,"
Çok kaliteli bir araba tek ibresi hoşuma gitmedi geri kalan her yanı güzel ve benim çok hoşuma gidiyor
"
mini-yorumlari,"
Bu araba gerçekten çok güçlü ve hoş bir araba o yüzden dolayı neredeyse herkezin hoşuna giden bir araba bu benim düşüncem tabi ki
"
mini-yorumlari,"
Güzel araba hoş araba sevdim bu arabayı
"
mini-yorumlari,"
Mını ailesinin en hızlı delikanlısı yüksek performansı ve tasarımıyla göz alıcı bir hale getirmişler
"
mini-yorumlari,"
Hem güçlü performansı olan hemde güzel bir tarzı olan bir yakışıklı
"
mini-yorumlari,"
Küçük arabaları pek sevmem ama bu arabadan gözümü alamıyorum çok hoşuma gidiyor
"
mini-yorumlari,"
Yakıtı ve performansı gayet iyi bir araba tek sıkıntısı yere çok yakın
"
mini-yorumlari,"
Oldukça güzel ve güçlü bir araç
"
mini-yorumlari,"
Pahalı yakıt tüketimi fazla ama yinede bu arabayı almak istiyorum
"
mini-yorumlari,"
Bu biraz aile tarzı olmuş ama güzel olmuş kasası çok hoş
"
mini-yorumlari,"
Araba güzel hoş ama çok geniş bir araç değil bu tarz arabalar hep genç işi artık
"
mini-yorumlari,"
Çok iyi bir tasarıma sahip ve çok hoş bir araba
"
mini-yorumlari,"
Bu mini birazdaha aile işine kaçmış ama iyide olmuş bence
"
mini-yorumlari,"
Dikkat çeken bir tipi var ve araba arabanın tipi vs performansı çok iyi
"
mini-yorumlari,"
Çok iyi araba ve tasarı mı gerçekten harika olmuş
"
mini-yorumlari,"
Sade ve şık tasarımlı mini
"
mini-yorumlari,"
Dışıda içi gibi şirin ve güzel
"
mini-yorumlari,"
Bu arabanın gövdesindeki ekran iyice değişmiş bi güzel olmuş
"
mini-yorumlari,"
Bence yakıt tüketimi tasarımı çok güzel ama fiyatı gerçekten fazla
"
mini-yorumlari,"
Bu arabaya göre vitesi çok büyük değil mi ?
"
mini-yorumlari,"
Gerçekten iç tasarımı çok hoş olmuş
"
mini-yorumlari,"
Güçlü performanslı atik hızlı bir araba ve gerçekten bu arabaya bakarak imrenen çok
"
mini-yorumlari,"
Gerçekten çok güzel araba bu arabaya modifiye falan yapmaya gerek yok kendinden modifiyeli bir araç kendisi
"
mini-yorumlari,"
Mını sen sevda mısın yoksa yalan dolan
"
mini-yorumlari,"
Euronchap testinden biraz afallamış ama olsun iyi arabadır
"
mini-yorumlari,"
O ibresi varya ortadaki o ebni benden alıyor arkadaş
"
mini-yorumlari,"
Countryman gerçekten harika bir araba ama yakıtı fazla gibi fiyatı da çok tuzlu
"
mini-yorumlari,"
Açıkcası buna verceğim parayı Countryman na veririm
"
